latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
14.586995,121.002785,9.0,0,GMT,GMT

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),relative_humidity_2m_max (%),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h)
2024-08-07,28.3,30.3,26.7,3.30,89,82,23.2
2024-08-08,27.7,29.9,26.2,14.20,91,84,23.2
2024-08-09,28.3,30.5,26.1,3.40,91,81,25.1
2024-08-10,26.8,28.6,25.0,6.60,96,88,20.6
2024-08-11,28.0,30.2,25.4,0.70,95,84,22.7
2024-08-12,28.6,31.0,26.0,0.90,91,79,19.3
2024-08-13,29.1,31.4,26.6,1.10,91,79,14.6
2024-08-14,28.3,31.4,26.1,5.00,97,86,18.0
2024-08-15,28.3,31.2,25.9,3.20,96,85,16.6
2024-08-16,28.2,31.4,25.5,0.00,94,84,13.8
2024-08-17,28.7,32.7,25.7,0.10,95,79,12.6
2024-08-18,29.0,32.2,26.0,0.10,90,78,11.0
2024-08-19,28.5,32.7,26.4,0.70,93,81,10.1
2024-08-20,28.4,32.4,25.8,2.70,97,83,8.1
2024-08-21,27.7,32.3,24.6,8.10,96,86,8.6
2024-08-22,28.8,31.8,26.0,0.60,96,82,8.9
2024-08-23,27.1,31.1,24.7,18.30,97,88,5.7
2024-08-24,26.7,28.8,25.0,17.60,97,90,11.6
2024-08-25,27.4,30.5,25.5,12.10,95,86,11.3
2024-08-26,27.2,30.1,25.0,14.20,95,86,16.4
2024-08-27,27.0,29.7,25.1,40.20,95,86,21.1
2024-08-28,26.5,27.9,25.8,12.60,95,90,20.4
2024-08-29,27.5,30.0,26.4,16.60,95,87,15.4
2024-08-30,27.4,31.0,25.4,12.30,94,86,12.6
2024-08-31,28.3,31.5,25.6,2.60,95,84,8.6
2024-09-01,26.5,30.5,24.1,72.20,96,88,13.2
2024-09-02,26.0,26.5,25.4,72.60,93,90,29.5
2024-09-03,26.8,28.8,25.7,23.90,92,87,31.7
2024-09-04,26.3,27.0,25.8,30.90,91,89,32.3
2024-09-05,26.8,28.0,25.4,17.50,96,89,25.2
2024-09-06,27.4,29.5,24.9,3.60,93,85,12.7
2024-09-07,28.6,31.8,25.4,0.00,95,79,10.0
2024-09-08,28.5,31.5,25.9,0.10,91,78,13.4
2024-09-09,27.3,29.2,25.5,2.20,95,87,12.2
2024-09-10,27.6,30.0,25.0,15.10,96,84,22.3
2024-09-11,27.1,30.1,25.2,22.20,95,87,12.6
2024-09-12,27.0,30.0,24.9,19.40,97,88,22.1
2024-09-13,26.6,28.9,25.3,15.90,96,90,20.1
2024-09-14,26.9,29.6,25.0,21.60,97,89,14.8
2024-09-15,26.8,29.1,24.5,13.80,96,88,22.1
2024-09-16,27.5,29.5,25.8,10.30,93,85,19.4
2024-09-17,26.8,29.0,25.0,9.20,96,87,21.5
2024-09-18,26.7,29.2,25.0,20.70,96,89,23.7
2024-09-19,27.5,30.5,25.8,8.60,92,84,22.2
2024-09-20,27.1,29.4,24.8,6.10,95,84,20.0
2024-09-21,26.3,29.2,25.3,10.30,97,89,11.1
2024-09-22,26.8,30.2,24.6,6.20,97,87,11.0
2024-09-23,28.1,32.5,24.5,2.30,98,84,17.8
2024-09-24,27.2,31.0,24.6,9.70,97,88,15.7
2024-09-25,28.5,31.5,25.9,1.40,93,84,16.6
2024-09-26,28.4,31.5,26.1,3.70,93,82,15.8
2024-09-27,28.1,30.5,25.2,0.20,96,85,12.0
2024-09-28,29.2,31.5,27.5,0.30,85,76,22.1
2024-09-29,27.6,29.2,26.5,8.70,86,83,26.0
2024-09-30,27.3,29.1,26.2,6.40,91,84,30.4
2024-10-01,27.8,30.1,25.1,0.30,94,83,23.1
2024-10-02,28.3,30.6,25.5,0.10,94,80,15.4
2024-10-03,28.4,31.5,25.8,2.20,93,81,8.6
2024-10-04,27.2,30.5,24.5,2.60,97,87,11.7
2024-10-05,26.7,29.8,24.4,7.50,98,89,10.1
2024-10-06,26.0,28.5,24.4,16.90,96,90,6.8
2024-10-07,26.5,28.2,25.1,7.00,93,89,5.3
2024-10-08,27.2,30.0,24.6,1.60,95,86,6.8
2024-10-09,27.1,30.6,24.9,4.80,97,88,11.9
2024-10-10,26.5,30.6,24.2,18.40,97,89,12.0
2024-10-11,26.9,30.9,24.4,3.50,97,88,8.8
2024-10-12,27.0,30.4,25.1,6.40,97,88,12.8
2024-10-13,27.5,29.7,25.1,5.70,95,86,11.6
2024-10-14,27.6,30.0,25.4,2.80,95,86,8.0
2024-10-15,26.7,29.9,24.0,3.00,98,89,8.6
2024-10-16,27.7,30.7,24.7,1.20,95,83,9.9
2024-10-17,27.9,30.6,24.9,1.30,94,81,7.7
2024-10-18,27.5,30.4,25.4,2.60,98,86,7.3
2024-10-19,28.0,30.0,25.0,1.70,94,84,7.8
2024-10-20,27.4,32.2,24.7,17.70,96,83,14.7
2024-10-21,28.1,31.6,26.2,1.20,91,82,9.8
2024-10-22,27.4,29.6,24.4,59.50,95,83,23.7
2024-10-23,26.7,27.9,24.6,30.40,95,90,29.7
2024-10-24,27.1,28.8,25.5,62.80,91,86,45.1
2024-10-25,27.3,30.5,24.5,5.70,92,79,31.1
2024-10-26,27.2,29.8,25.3,4.40,94,84,15.5
2024-10-27,26.4,29.0,24.5,1.40,95,87,20.6
2024-10-28,27.8,29.7,25.8,0.00,88,80,20.0
2024-10-29,28.2,30.0,26.8,0.00,84,78,23.9
2024-10-30,27.1,29.0,26.0,3.50,89,83,28.3
2024-10-31,26.6,28.3,25.0,22.40,94,88,28.4
2024-11-01,26.8,30.9,23.5,4.10,98,87,11.1
2024-11-02,27.4,30.6,24.1,1.70,97,87,6.4
2024-11-03,27.4,31.6,24.1,2.20,94,81,11.4
2024-11-04,27.5,31.9,24.6,1.60,93,80,11.0
2024-11-05,26.8,31.5,24.0,10.80,96,83,11.5
2024-11-06,27.0,29.6,24.8,1.00,94,85,9.4
2024-11-07,26.8,29.9,23.8,2.00,94,87,15.3
2024-11-08,26.8,30.1,23.8,8.90,98,88,11.9
2024-11-09,26.9,30.0,24.6,1.70,99,88,7.1
2024-11-10,27.7,30.4,25.5,1.20,94,84,11.6
2024-11-11,27.5,29.4,25.4,0.60,96,84,30.6
2024-11-12,28.3,31.0,25.9,1.10,90,79,13.7
2024-11-13,28.3,31.0,26.2,0.70,88,78,10.4
2024-11-14,28.8,31.2,26.0,1.40,90,76,16.8
2024-11-15,29.7,33.2,26.0,0.00,85,67,9.4
2024-11-16,29.7,33.3,25.9,3.30,89,66,12.2
2024-11-17,27.6,29.7,25.8,7.90,91,84,31.6
2024-11-18,27.9,31.7,24.8,0.00,94,80,14.6
2024-11-19,28.0,32.3,24.5,0.20,96,77,11.3
2024-11-20,28.8,33.2,25.5,0.00,86,69,10.6
2024-11-21,28.9,33.5,25.5,0.00,85,65,12.6
2024-11-22,29.6,34.2,25.5,0.00,82,61,12.5
2024-11-23,29.3,33.7,26.0,0.00,80,64,13.9
2024-11-24,29.3,33.5,26.5,0.20,76,64,17.4
2024-11-25,29.2,32.7,26.5,0.40,78,65,13.7
2024-11-26,29.7,34.2,26.0,0.00,79,61,11.5
2024-11-27,29.7,34.5,26.5,0.00,78,59,12.7
2024-11-28,29.6,33.5,26.9,1.20,73,62,14.5
2024-11-29,28.1,30.9,25.0,7.00,87,68,17.6
2024-11-30,27.3,30.9,23.8,27.70,92,73,17.2
2024-12-01,24.7,25.5,24.1,36.90,95,93,12.9
2024-12-02,25.8,26.9,24.0,19.90,96,90,15.6
2024-12-03,26.7,29.0,25.7,19.10,93,89,6.3
2024-12-04,26.7,29.8,25.0,6.10,92,88,9.4
2024-12-05,27.4,29.8,25.2,0.10,94,85,5.6
2024-12-06,28.0,31.5,25.9,0.50,91,78,8.3
2024-12-07,28.1,31.0,26.2,2.30,87,80,8.6
2024-12-08,28.6,31.9,26.1,0.30,79,70,12.4
2024-12-09,27.5,30.5,25.3,1.80,86,76,14.2
2024-12-10,26.5,29.1,23.6,19.10,96,81,10.1
2024-12-11,27.1,30.2,25.0,1.60,95,82,10.4
2024-12-12,27.6,30.7,25.1,0.30,90,76,13.5
2024-12-13,28.2,32.1,25.0,1.40,89,72,10.8
2024-12-14,28.8,33.0,25.9,0.00,82,65,11.0
2024-12-15,28.1,31.1,25.5,0.10,76,66,18.3
2024-12-16,27.4,30.0,25.4,0.00,81,69,15.9
2024-12-17,26.5,29.5,24.4,3.60,92,77,18.4
2024-12-18,27.5,30.3,25.6,0.10,79,65,20.0
2024-12-19,27.9,31.2,25.2,0.00,73,61,17.8
2024-12-20,28.3,31.9,25.9,0.70,78,65,16.4
2024-12-21,26.4,28.8,24.6,16.60,93,80,10.9
2024-12-22,26.9,29.5,25.0,0.00,84,72,14.4
2024-12-23,26.9,29.5,24.9,0.50,88,76,15.0
2024-12-24,25.6,29.9,23.8,37.40,97,88,8.8
2024-12-25,24.6,25.5,23.9,17.20,97,93,8.0
2024-12-26,26.9,30.0,24.6,1.70,96,85,5.3
2024-12-27,27.0,30.6,25.1,1.90,92,81,10.2
2024-12-28,25.7,28.9,24.1,9.00,94,83,10.6
2024-12-29,25.5,27.5,23.9,6.50,98,85,15.0
2024-12-30,26.1,29.1,24.5,4.60,97,89,8.5
2024-12-31,27.2,30.1,24.9,0.70,94,82,10.2
2025-01-01,26.7,29.1,25.0,3.60,92,85,6.9
2025-01-02,26.8,30.0,24.9,1.50,94,84,14.9
2025-01-03,25.8,29.0,23.6,6.80,98,88,9.9
2025-01-04,26.6,29.9,24.0,0.30,91,77,9.8
2025-01-05,25.7,28.9,23.5,0.00,90,78,12.3
2025-01-06,26.0,29.6,24.1,2.50,92,82,7.8
2025-01-07,26.4,29.6,24.0,1.10,88,77,10.3
2025-01-08,26.4,29.4,24.3,0.00,87,75,11.1
2025-01-09,26.9,30.4,24.4,0.00,80,67,13.7
2025-01-10,27.0,30.5,24.6,0.50,77,66,9.4
2025-01-11,26.3,29.5,23.6,1.20,80,69,14.4
2025-01-12,24.8,27.0,22.9,4.20,94,80,16.0
2025-01-13,25.1,27.4,23.4,0.20,90,82,11.1
2025-01-14,25.9,28.3,23.8,0.10,99,86,9.6
2025-01-15,26.8,30.5,24.2,1.10,91,80,9.1
2025-01-16,26.6,30.0,24.1,0.00,81,72,11.9
2025-01-17,27.0,30.3,24.5,0.30,82,69,14.9
2025-01-18,27.1,30.7,25.0,2.50,83,72,12.9
2025-01-19,27.5,30.8,24.2,2.00,90,74,8.7
2025-01-20,27.2,30.4,24.5,2.00,89,77,8.7
2025-01-21,27.5,31.1,24.7,1.70,87,70,9.9
2025-01-22,28.0,32.2,25.0,0.00,77,63,13.7
2025-01-23,28.0,31.4,25.2,3.70,81,67,9.6
2025-01-24,28.0,31.4,24.2,1.10,89,71,10.8
2025-01-25,28.1,32.0,25.1,0.00,85,70,11.4
2025-01-26,27.4,31.2,24.0,0.00,79,65,9.1
2025-01-27,26.5,30.2,23.2,0.10,79,62,11.0
2025-01-28,26.5,30.7,24.2,0.00,76,64,11.6
2025-01-29,26.3,29.4,23.9,0.20,73,63,18.5
2025-01-30,24.5,27.7,23.0,12.70,92,81,20.1
2025-01-31,26.2,28.9,24.1,1.10,92,82,13.7
2025-02-01,27.5,32.1,23.1,0.00,90,72,14.6
2025-02-02,28.2,32.5,24.7,0.00,84,68,12.1
2025-02-03,27.9,31.1,25.4,0.00,79,67,14.3
2025-02-04,26.9,30.7,24.5,0.90,76,66,13.2
2025-02-05,27.0,30.5,24.5,0.00,75,64,17.1
2025-02-06,27.0,30.5,24.4,7.70,92,74,14.5
2025-02-07,26.6,29.0,24.5,4.40,89,79,9.4
2025-02-08,25.4,28.8,22.9,10.80,93,77,15.4
2025-02-09,25.1,27.5,23.1,0.50,84,76,16.1
2025-02-10,24.5,26.8,22.9,24.50,97,88,9.6
2025-02-11,25.4,27.4,23.5,6.50,96,87,12.3
2025-02-12,26.8,30.9,23.6,0.00,94,79,14.3
2025-02-13,26.4,29.6,24.8,3.10,93,85,8.5
2025-02-14,25.9,27.0,24.5,10.40,93,88,7.7
2025-02-15,26.3,29.8,24.9,11.10,94,86,10.9
2025-02-16,27.1,29.8,24.4,4.30,96,85,6.7
2025-02-17,27.0,30.5,24.4,1.00,94,82,8.1
2025-02-18,26.4,29.9,24.0,4.20,94,83,9.5
2025-02-19,26.6,30.0,23.9,0.00,90,73,11.6
2025-02-20,26.2,30.0,23.9,6.70,93,78,14.9
2025-02-21,26.1,29.1,23.9,0.30,91,76,11.8
2025-02-22,26.6,30.2,23.4,0.00,90,72,16.6
2025-02-23,27.5,32.0,24.0,0.00,83,63,14.5
2025-02-24,27.4,31.5,24.6,0.30,77,63,16.9
2025-02-25,27.0,30.9,24.1,0.60,79,65,20.2
2025-02-26,27.1,31.6,23.8,0.00,77,62,15.3
2025-02-27,27.1,32.3,23.5,0.00,79,59,14.2
2025-02-28,27.7,32.7,24.3,0.00,78,60,20.3
2025-03-01,28.9,33.9,25.4,0.80,81,63,16.2
2025-03-02,29.5,34.2,25.7,0.00,78,62,14.0
2025-03-03,29.2,33.8,26.3,0.30,74,62,16.9
2025-03-04,28.9,33.2,25.9,0.70,80,66,17.4
2025-03-05,28.9,33.0,25.6,0.10,85,68,9.5
2025-03-06,29.6,33.2,26.2,0.40,76,62,11.3
2025-03-07,28.7,32.7,24.5,5.20,92,67,15.5
2025-03-08,27.2,29.4,25.3,4.00,85,75,7.3
2025-03-09,28.2,31.0,26.1,0.50,77,69,16.0
2025-03-10,28.7,32.1,26.0,0.00,77,64,17.9
2025-03-11,29.5,33.8,26.5,0.50,77,64,15.3
2025-03-12,29.4,34.8,26.1,0.80,76,61,16.3
2025-03-13,29.8,35.0,26.0,0.00,74,56,15.6
2025-03-14,29.3,34.5,25.4,0.00,74,55,15.2
2025-03-15,29.3,32.8,26.1,0.00,73,59,17.5
2025-03-16,29.1,32.3,26.1,0.00,76,60,16.9
2025-03-17,29.0,33.1,26.1,0.70,72,61,17.3
2025-03-18,29.0,33.0,26.0,0.60,72,61,9.2
2025-03-19,28.9,33.1,25.8,0.10,73,61,14.8
2025-03-20,27.9,31.9,25.3,0.30,70,61,20.1
2025-03-21,27.2,31.5,24.6,0.00,68,59,15.2
2025-03-22,27.5,31.5,24.3,0.00,73,58,11.6
2025-03-23,27.7,31.5,25.0,0.00,73,60,10.0
2025-03-24,28.9,32.2,26.5,0.50,74,62,10.0
2025-03-25,29.9,34.0,26.2,0.00,76,60,17.5
2025-03-26,29.9,34.0,27.1,0.70,73,61,19.4
2025-03-27,30.3,33.8,27.9,0.20,71,62,15.3
2025-03-28,29.0,34.8,25.9,6.90,87,71,11.8
2025-03-29,27.6,31.0,25.5,1.00,91,78,14.9
2025-03-30,28.6,32.9,25.7,1.50,83,69,12.4
2025-03-31,28.8,32.2,25.9,1.80,83,68,14.4
2025-04-01,29.4,32.8,26.5,2.40,78,64,8.2
2025-04-02,29.8,33.7,26.5,0.10,80,64,10.1
2025-04-03,29.7,33.8,26.7,1.70,75,63,8.0
2025-04-04,29.7,33.7,26.5,1.60,77,63,14.5
2025-04-05,29.1,33.3,25.9,1.60,84,68,11.5
2025-04-06,29.6,33.9,25.6,0.30,86,65,13.0
2025-04-07,30.6,35.2,27.4,0.00,72,59,19.5
2025-04-08,30.2,34.3,27.1,0.80,73,62,11.6
2025-04-09,30.7,34.7,26.7,0.00,75,57,20.2
2025-04-10,31.1,36.9,28.5,0.20,70,58,18.7
2025-04-11,31.0,35.9,27.8,0.00,74,60,18.3
2025-04-12,31.4,36.2,28.4,0.30,74,60,17.2
2025-04-13,30.4,33.8,27.2,0.60,81,67,9.7
2025-04-14,31.0,34.5,27.9,0.90,76,61,14.1
2025-04-15,30.4,34.2,27.0,1.80,84,64,12.9
2025-04-16,31.1,35.9,26.8,0.00,77,54,11.4
2025-04-17,31.1,35.8,26.8,0.00,75,55,10.3
2025-04-18,31.2,35.2,28.1,0.80,76,60,16.0
2025-04-19,31.3,36.5,26.7,0.00,70,51,18.0
2025-04-20,31.4,35.7,28.3,1.10,74,59,16.5
2025-04-21,31.3,36.3,27.0,1.20,77,59,14.5
2025-04-22,31.7,35.7,28.5,0.00,76,57,16.2
2025-04-23,31.2,35.6,27.4,0.90,83,64,14.2
2025-04-24,31.4,36.0,27.6,0.00,66,53,17.5
2025-04-25,31.1,34.8,27.0,0.20,76,56,18.5
2025-04-26,31.3,36.5,27.1,0.00,71,51,16.2
2025-04-27,31.1,35.8,27.4,0.50,66,52,14.3
2025-04-28,30.2,33.6,27.4,1.90,82,66,9.8
2025-04-29,30.5,34.5,27.5,1.10,77,63,11.3
2025-04-30,31.2,35.0,28.0,1.60,72,58,13.3
2025-05-01,31.2,35.5,27.6,1.10,78,60,9.9
2025-05-02,31.5,35.6,28.1,0.40,72,58,15.6
2025-05-03,31.3,35.0,27.9,0.00,72,59,10.4
2025-05-04,28.7,34.5,25.5,15.50,91,76,15.8
2025-05-05,28.3,32.5,26.2,5.90,90,80,15.4
2025-05-06,27.9,31.6,25.5,13.40,90,81,9.6
2025-05-07,27.7,31.8,25.5,5.00,94,84,9.0
2025-05-08,28.1,30.4,26.5,6.30,91,82,11.5
2025-05-09,28.9,31.5,27.0,0.70,88,79,8.3
2025-05-10,30.6,34.5,27.5,1.20,79,64,13.4
2025-05-11,30.2,34.1,26.9,1.80,77,65,13.4
2025-05-12,28.4,34.8,24.5,32.50,94,76,14.3
2025-05-13,28.0,32.8,25.2,3.50,94,80,10.3
2025-05-14,29.0,32.7,26.1,5.00,91,76,10.4
2025-05-15,29.0,32.3,26.9,7.80,86,76,9.6
2025-05-16,30.9,35.0,27.1,0.10,85,63,16.2
2025-05-17,31.5,35.6,27.8,0.70,74,57,10.7
2025-05-18,31.8,36.2,27.8,0.50,73,55,16.6
2025-05-19,32.0,36.5,28.4,0.00,71,57,18.9
2025-05-20,31.7,36.2,27.9,0.30,72,57,17.2
2025-05-21,31.7,35.3,28.4,0.10,72,55,19.0
2025-05-22,31.8,36.0,28.5,1.00,72,57,14.5
2025-05-23,32.1,36.2,28.6,0.40,72,53,12.1
2025-05-24,32.0,36.1,28.2,0.20,70,54,15.4
2025-05-25,31.4,35.0,28.3,1.10,74,59,15.5
2025-05-26,31.6,35.5,28.2,1.80,71,57,11.5
2025-05-27,31.7,36.5,28.0,0.60,76,58,14.4
2025-05-28,30.4,33.2,28.1,0.80,76,63,16.4
2025-05-29,29.9,31.3,29.0,0.10,74,68,16.1
2025-05-30,28.8,31.8,26.6,4.90,88,75,17.3
2025-05-31,27.5,30.4,26.0,9.60,96,86,18.8
2025-06-01,28.6,30.4,27.1,2.30,87,81,20.3
2025-06-02,28.2,31.1,26.5,6.70,91,82,25.4
2025-06-03,28.1,30.8,25.8,11.50,94,84,23.9
2025-06-04,28.0,30.8,26.2,11.60,92,84,21.0
2025-06-05,27.7,31.2,25.5,11.70,94,83,11.3
2025-06-06,27.7,31.4,25.2,16.10,95,85,9.0
2025-06-07,26.9,29.8,24.6,15.20,96,86,8.4
2025-06-08,27.0,28.7,25.2,7.60,93,86,11.8
2025-06-09,27.8,30.2,26.4,10.10,91,83,18.2
2025-06-10,26.9,30.0,25.8,19.60,95,88,17.4
2025-06-11,26.7,27.7,26.0,30.90,95,89,16.0
2025-06-12,27.4,28.4,26.8,7.20,90,86,11.0
2025-06-13,29.0,31.4,26.8,0.80,90,77,11.4
2025-06-14,29.7,33.0,26.5,0.60,91,76,15.2
2025-06-15,28.9,33.5,25.8,1.00,88,74,15.7
2025-06-16,29.2,32.6,26.1,2.70,91,74,10.3
2025-06-17,26.5,29.9,24.2,33.00,97,86,7.9
2025-06-18,26.6,28.5,25.0,5.00,94,87,11.0
2025-06-19,28.7,31.8,25.6,0.60,96,79,14.2
2025-06-20,27.8,31.5,24.9,5.60,94,80,9.8
2025-06-21,27.2,31.6,24.6,3.70,92,82,12.5
2025-06-22,27.2,30.7,25.5,20.10,96,85,7.7
2025-06-23,26.5,28.3,25.4,7.40,94,88,6.3
2025-06-24,27.1,31.0,25.0,21.80,92,84,14.5
2025-06-25,28.2,30.7,25.5,6.50,93,79,9.1
2025-06-26,27.1,30.3,25.4,19.70,94,84,12.4
2025-06-27,26.6,29.0,24.5,14.90,93,86,16.6
2025-06-28,27.5,29.8,25.5,10.40,91,82,12.4
2025-06-29,26.6,28.3,25.1,14.00,94,86,14.7
2025-06-30,26.5,28.8,25.0,14.50,94,87,15.4
2025-07-01,27.3,29.0,26.1,5.40,92,85,10.4
2025-07-02,27.1,29.3,24.9,23.00,91,85,20.1
2025-07-03,26.2,26.7,25.7,17.30,92,88,22.0
2025-07-04,27.5,30.0,26.1,14.00,91,84,19.2
2025-07-05,27.2,29.1,26.4,15.10,88,84,18.5
2025-07-06,27.6,29.0,26.6,8.50,89,82,22.2
2025-07-07,28.4,30.3,26.9,2.30,84,78,20.9
2025-07-08,27.2,29.1,25.9,12.20,90,84,19.3
2025-07-09,27.6,29.5,26.2,7.30,88,81,22.9
2025-07-10,27.5,30.0,25.7,6.60,90,82,27.3
2025-07-11,27.6,29.5,26.0,5.20,92,83,20.8
2025-07-12,27.6,29.8,25.8,4.20,93,83,12.1
2025-07-13,28.8,30.4,27.1,1.90,86,77,16.1
2025-07-14,28.5,31.2,26.9,4.30,88,78,19.8
2025-07-15,27.6,30.1,26.4,19.00,91,83,20.4
2025-07-16,27.3,30.3,25.6,6.10,91,85,18.1
2025-07-17,26.7,28.1,26.0,13.20,94,88,14.3
2025-07-18,26.2,27.0,25.5,36.00,95,90,27.5
2025-07-19,26.2,27.2,25.1,39.20,91,88,32.3
2025-07-20,26.9,28.8,25.4,30.20,91,84,28.4
2025-07-21,26.1,27.0,24.9,58.60,96,89,23.7
2025-07-22,26.3,27.6,25.1,29.90,92,87,26.4
2025-07-23,25.8,27.1,24.8,70.70,95,91,26.7
2025-07-24,26.1,27.4,25.3,41.60,93,89,34.1
2025-07-25,27.1,28.3,26.0,16.60,91,85,30.2
2025-07-26,27.5,28.9,26.7,7.30,87,83,27.4
2025-07-27,27.2,29.1,26.2,12.10,89,84,31.1
2025-07-28,28.0,29.2,26.8,7.20,82,77,34.8
2025-07-29,28.5,29.8,27.5,5.60,79,75,33.8
2025-07-30,28.7,29.9,27.4,2.60,81,73,29.4
2025-07-31,29.1,30.8,28.0,0.80,79,73,25.7
2025-08-01,29.5,31.2,28.2,0.00,78,71,22.2
2025-08-02,29.5,31.9,26.6,0.00,87,69,16.5
2025-08-03,29.8,32.6,26.8,0.00,86,68,11.5
2025-08-04,30.1,33.2,27.5,0.00,81,66,13.3
2025-08-05,28.7,33.2,26.0,8.10,85,73,15.3
2025-08-06,26.9,32.2,24.1,13.40,92,80,11.2
2025-08-07,27.5,30.2,25.0,1.80,87,77,12.1
2025-08-08,28.8,30.8,26.9,1.20,80,70,15.0
2025-08-09,29.3,31.5,27.2,0.20,83,67,14.7
2025-08-10,29.7,32.8,27.2,2.40,81,66,15.3
2025-08-11,28.9,32.6,26.1,8.00,84,71,13.8
2025-08-12,27.7,31.5,25.3,6.20,88,77,11.0
2025-08-13,28.1,31.6,26.0,2.30,88,76,14.7
2025-08-14,26.7,30.8,24.9,9.50,93,83,11.2
2025-08-15,26.2,29.7,24.5,18.50,95,85,11.7
2025-08-16,26.9,28.5,26.0,14.90,93,87,11.8
2025-08-17,27.4,30.5,25.8,7.10,92,84,14.9
2025-08-18,27.8,31.8,24.4,3.40,95,82,13.4
2025-08-19,28.7,32.5,26.3,0.80,91,79,10.1
2025-08-20,28.6,32.3,24.8,17.70,95,76,15.1
2025-08-21,26.5,29.4,24.2,21.30,96,84,8.6
2025-08-22,25.3,27.0,24.2,34.90,94,89,18.3
2025-08-23,26.5,27.6,25.2,4.20,91,85,12.9
2025-08-24,27.1,30.2,24.9,3.60,90,82,8.6
2025-08-25,25.9,29.3,23.9,30.90,94,86,13.0
2025-08-26,25.5,27.1,24.2,22.50,96,90,13.7
2025-08-27,26.9,29.7,25.4,6.80,92,85,13.5
2025-08-28,26.6,30.9,24.4,9.40,95,86,10.2
2025-08-29,26.6,29.3,24.6,15.30,95,87,9.8
2025-08-30,27.1,30.0,25.4,19.30,96,86,14.1
2025-08-31,26.1,28.0,24.0,16.80,96,90,8.4
2025-09-01,25.8,27.5,25.0,19.50,96,90,10.8
2025-09-02,26.9,28.4,26.0,5.30,89,84,17.4
2025-09-03,27.2,28.6,25.6,9.10,92,83,17.1
2025-09-04,27.3,28.9,25.8,5.00,90,83,20.0
2025-09-05,26.1,27.5,25.0,14.00,95,88,18.7
2025-09-06,26.0,28.4,24.5,17.70,93,86,12.8
2025-09-07,27.4,31.2,25.1,3.60,96,84,10.5
2025-09-08,26.8,29.7,23.9,5.10,95,86,7.8
2025-09-09,26.7,29.1,25.1,7.70,94,85,8.5
2025-09-10,25.8,26.5,24.9,11.70,92,89,7.9
2025-09-11,26.9,30.0,25.0,7.20,93,84,10.1
2025-09-12,27.0,29.9,25.0,9.60,92,85,6.2
2025-09-13,26.8,29.5,24.8,15.10,95,87,10.3
2025-09-14,25.9,27.0,25.2,9.60,95,90,12.2
2025-09-15,26.8,29.3,25.6,6.60,93,87,7.2
2025-09-16,25.8,28.2,24.9,28.10,96,91,9.2
2025-09-17,26.2,28.2,24.8,7.60,96,89,11.0
2025-09-18,26.9,30.0,25.4,8.70,96,88,12.2
2025-09-19,26.9,28.8,25.0,10.50,95,87,11.9
2025-09-20,26.6,29.3,24.2,6.40,96,87,12.7
2025-09-21,26.9,29.2,25.5,9.60,90,84,23.8
2025-09-22,25.9,27.2,25.0,29.10,91,88,34.7
2025-09-23,25.8,28.1,24.9,21.90,95,89,27.1
2025-09-24,26.0,28.5,24.1,7.70,94,89,7.3
2025-09-25,26.6,30.3,24.5,14.40,96,86,14.4
2025-09-26,26.8,28.6,25.6,21.10,93,82,32.1
2025-09-27,27.8,30.2,25.0,0.20,93,82,14.1
2025-09-28,27.1,30.2,25.1,2.60,94,86,9.9
2025-09-29,26.5,28.9,24.6,3.10,96,88,9.4
2025-09-30,25.9,29.0,24.3,18.60,98,91,6.9
2025-10-01,27.4,31.0,25.0,4.20,94,85,7.2
2025-10-02,27.3,30.0,25.8,4.90,92,84,14.3
2025-10-03,25.2,26.4,24.3,32.90,96,91,28.4
2025-10-04,26.6,30.3,24.2,1.50,94,86,11.2
2025-10-05,27.1,30.0,25.3,0.40,91,83,11.5
2025-10-06,27.3,29.9,25.5,6.10,87,81,10.1
2025-10-07,27.6,30.7,25.2,5.30,92,79,12.6
2025-10-08,26.7,29.4,24.0,17.40,96,84,8.5
2025-10-09,26.1,28.3,25.0,8.10,96,89,9.4
2025-10-10,25.7,28.0,24.5,11.20,97,91,6.7
2025-10-11,27.1,29.0,25.5,2.70,91,85,10.6
2025-10-12,27.5,30.2,25.4,6.10,96,85,6.5
2025-10-13,26.4,29.2,25.1,8.00,94,88,9.6
2025-10-14,27.0,28.4,25.9,2.30,91,86,6.4
2025-10-15,26.5,28.4,25.1,11.20,95,87,7.6
2025-10-16,28.7,32.5,25.9,0.80,90,74,12.5
2025-10-17,29.8,33.4,27.7,1.30,78,66,10.1
2025-10-18,28.4,31.6,25.2,14.30,93,73,16.7
2025-10-19,26.1,26.9,24.8,18.90,93,89,16.9
2025-10-20,28.6,32.3,26.0,0.10,93,79,14.0
2025-10-21,28.3,30.5,26.2,1.20,92,84,7.1
2025-10-22,28.3,31.1,26.4,1.10,92,82,7.4
2025-10-23,28.5,31.9,25.6,1.20,90,78,10.9
2025-10-24,27.7,31.1,25.5,5.20,92,80,8.1
2025-10-25,28.1,30.6,26.1,5.60,93,82,7.8
2025-10-26,27.4,30.0,25.6,4.30,96,86,6.8
